Oranito,Independent,Communism,High Tech,Medium,124961,Gluskas Left Party
Bratabha,Independent,Dictatorship,Industrial,Medium,18642033,The Independent Light Wheel
Orokudumbla,Independent,Feudal,Extraction,Low,35496,Orokudumbla Domain
Kadroa,Independent,Communism,Refinery,Low,179319,United Revolutionary Workers' Party
Boga,Independent,Cooperative,Extraction,Low,84515,Ahhent I.D.S.
Garuna,Empire,Corporate,Military,Low,51731,Serrot Blue General Group
Rapa Bao,Empire,Patronage,Agriculture,Medium,706707493,Imperial Deathwatch
Khonti,Empire,Corporate,Industrial,High,21524787,Narveti Company
Ovimbundu,Independent,Corporate,Extraction,Low,72888,Zinra Corporation
HIP 31639,Independent,Feudal,Refinery,Low,1669,HIP 32662 Noblement
Col 285 Sector FG-N c7-18,Independent,Corporate,Refinery,Low,1392,The Syndicate
Humania,Independent,Communism,Military,Low,86647,Citizen Party of Grabil
Jitabed,Independent,Democracy,Industrial,High,18777094,Caballeros de Sion
Col 285 Sector QU-E c12-21,Independent,Cooperative,Colony,Low,901,HIP 82629 Shared
Kuruages,Independent,Corporate,Agriculture,Medium,406341070,Oblivion Fleet
Ross 1067,Federation,Corporate,Colony,Low,126689,Ross 1067 State Company
Kuwair,Independent,Democracy,High Tech,Medium,8830523,Explorer on Tour
Tewanta,Independent,Cooperative,Industrial,High,30642971,The Buurian Protectorate
NLTT 5369,Independent,Corporate,Colony,Medium,194850,Pan Galactic Mining Corp.
Kurundulli,Independent,Cooperative,Agriculture,Low,3995,Co-op of Kurundulli
Primpo,Federation,Democracy,Extraction,Low,50907,People's HIP 10175 for Equality
LFT 698,Federation,Confederacy,Colony,Low,109668,Confederation of LFT 698
Asgara,Independent,Democracy,Industrial,Low,1396473,NULL
Kara,Independent,Corporate,Extraction,Low,1129,Pilot Syndicate 4
Vishvamitra,Independent,Cooperative,Industrial,High,15753188,Celestial Light Brigade
Durius,Independent,Corporate,Military,Medium,70197,SSL Interstellar PLC
Singu,Independent,Democracy,Extraction,Low,25239,German Pilot Lounge
Hemaki,Federation,Democracy,Agriculture,High,2362890899,The Fatherhood
Mi Linkampi,Alliance,Theocracy,Industrial,Medium,4253943,Mi Linkampi Mission
Motia,Independent,Cooperative,Terraforming,Medium,611870726,Tarup as one
Sheroo,Independent,Dictatorship,Extraction,Low,8177,PLOID
LHS 512,Independent,Anarchy,Refinery,Anarchy,127363,Diamond Frogs
e Geminorum,Independent,Corporate,Extraction,Low,1765,Omega Merchant Command
Har,Independent,Democracy,Refinery,Low,24028,German Pilot Lounge
Gabri,Independent,Corporate,Terraforming,Medium,2320044,Eol Prou Branch
Nagii,Independent,Communism,Industrial,Medium,4082224,Nagii Union
Cephei Sector DL-Y c16,Independent,Theocracy,Refinery,Low,5517,Ache Puritans
Kachirigin,Independent,Confederacy,Agriculture,Medium,644199824,Tethys Independent Crew
Saelishi,Empire,Patronage,Extraction,Medium,168850,Salus Imperial Society
Mechet,Independent,Cooperative,Industrial,Medium,5379807,Social Eleu Progressive Party
Su,Alliance,Cooperative,Terraforming,Medium,3548486,The Academy
Paiphu,Empire,Patronage,Refinery,Low,282913,Beta Volantis Imperial Society
Balmung,Empire,Feudal,Agriculture,High,3022700783,Praetorian Curiate Assembly
Sagartiaci,Independent,Patronage,Industrial,Medium,11317466,Tactical Operation 31
Bany,Independent,Corporate,Extraction,Medium,47201,60 Herculis Partners
HIP 9599,Federation,Democracy,Industrial,Medium,1668409,Independents of HIP 9599
BD+43 2989,Independent,Democracy,Agriculture,High,3266140860,Fatal Shadows
Alacarakmo,Independent,Dictatorship,Industrial,Medium,7789418,Protectorate of the Northern Hemisphere
HIP 49668,Federation,Confederacy,Industrial,High,16019882,277th Rapid Response Division
Albarib,Federation,Democracy,Refinery,High,3649580638,Values Party of Albarib
Akhvaroua,Empire,Dictatorship,High Tech,Low,23792,The Imperial Inquisition
BD+19 2929,Alliance,Corporate,Industrial,Medium,5219580,Razorback Astronautics
Juparoin,Independent,Corporate,Extraction,Low,110628,Delta Squadron
Vesuvit,Empire,Patronage,Industrial,Medium,14771883,The Void Walkers
Dakshalli,Empire,Dictatorship,Industrial,High,9425006,Constitution Party of Dakshalli
HIP 99642,Independent,Cooperative,Terraforming,High,134218636,Colonia Travel Agency
Yuracani,Independent,Democracy,Terraforming,Medium,3506974,Sirius Inc
Kume,Independent,Feudal,Refinery,Low,97234,Kume Domain
Aequeelg,Independent,Feudal,Refinery,Medium,117538,Dukes of Aequeelg
HR 7294,Federation,Democracy,Agriculture,High,8491361174,Ao Shun Future
LHS 397,Independent,Democracy,Extraction,Low,24917,The Dark Wheel
Obaluaye,Independent,Cooperative,Industrial,Low,12960,Celestial Light Brigade
Kauruku,Empire,Corporate,Extraction,High,5670437,Nexus Heavy Industries
Ghimbo,Empire,Corporate,Extraction,Medium,141423,Ghimbo Purple State Partners
Yashi,Independent,Communism,Extraction,Low,8870,Adamantine Union
111 Tauri,Federation,Corporate,Refinery,Medium,151113,Earth Defense Fleet
Chul,Federation,Democracy,Tourism,Low,460088,Dark Enterprise
Elycoco,Independent,Cooperative,Colony,Medium,188997,Senta a Pua
Benapus,Independent,Democracy,Agriculture,High,2172994096,Caballeros de Sion
HIP 80266,Independent,Democracy,Industrial,Medium,7270761,Workers of HIP 80266 Resistance
Lusonda,Independent,Cooperative,Industrial,Low,3214899,Teaka Elite Altruists Bagging Cooperative
Du Shama,Independent,Dictatorship,Refinery,Low,63524,Natural Allowa Nationalists
V1090 Herculis,Alliance,Cooperative,Refinery,Low,48433,Helix
Patal,Independent,Corporate,Refinery,Medium,25730,Ukrainian Pilots Federation
Saha Mati,Independent,Cooperative,Refinery,Medium,66409,Colonia Travel Agency
Aeng Dimo,Federation,Democracy,Industrial,High,20761236,Blood Brothers from Alrai
HIP 15278,Independent,Dictatorship,Extraction,Low,97263,Close Encounters Corps
Maghiri,Federation,Corporate,Extraction,Medium,67064,Chuelche General Interstellar
BD+22 4939,Independent,Corporate,Agriculture,Low,505573,Spinward Marches Alliance Concern
LFT 1209,Independent,Dictatorship,Industrial,High,27632680,Law Party of LFT 1209
Uru,Independent,Confederacy,High Tech,Low,3078926,Barbera Crew
Esautama,Empire,Feudal,Industrial,Low,3136465,13th Legion
Annarr,Independent,Cooperative,Refinery,Low,61939,Teaka Elite Altruists Bagging Cooperative
Indians,Independent,Theocracy,Colony,Low,42989,Societas Acrana Imperii
BD+87 118,Alliance,Democracy,Industrial,Medium,9091046,Alliance Democratic Network
Llyr,Empire,Dictatorship,High Tech,Medium,6701571,Youbee Dominion
Epoma,Empire,Patronage,Industrial,Medium,22385744,Coalition of Aligned Planets
Tenhar,Empire,Patronage,Extraction,Medium,65337,Imperial Enforcement Division
Pell,Independent,Anarchy,Refinery,Anarchy,152137,Diamond Frogs
Arietis Sector AG-O b6-2,Independent,Cooperative,Military,Low,650293,Milkyway Miners Union
HR 1185,Independent,Patronage,Extraction,Medium,82294,Anti Xeno Initiative
Bang,Empire,Corporate,Agriculture,Medium,5998536467,Artemis Corporation
Niabi,Independent,Communism,Agriculture,Low,10299,Cashibo People's Party
Gan,Independent,Confederacy,Agriculture,Medium,2261543058,Barbera Crew
Kongkomisso,Independent,Anarchy,Industrial,Anarchy,4863857,Akba Ataci Brothers
Kartam,Independent,Cooperative,Refinery,Low,248367,Co-operative of Akba Ataci
Bamuti,Independent,Democracy,Agriculture,High,1072819708,Pilots of Metropolis
Ngolibardu,Independent,Democracy,Refinery,Medium,2482084,Pixel Bandits Security Force
LTT 12990,Independent,Democracy,Industrial,Low,3928888,Alchemy Den
Pegasi Sector PN-T c3-14,Independent,Confederacy,Industrial,Low,75000000,redback consortium
LSE 239,Independent,Dictatorship,Extraction,Medium,305331,Galactic squadron of Torgue
LTT 95,Empire,Corporate,Industrial,Medium,23595972,G.O.M. Collective
Tjupali,Independent,Communism,Industrial,Medium,21222986,Communist Interstellar Union
HIP 21069,Independent,Communism,Refinery,Low,14306,Nagii Union
Shokondii,Empire,Patronage,Industrial,Medium,5265993,Brazilian Imperial Society of Pilots
Epsilon Andromedae,Independent,Communism,Military,Low,184931,Guardians of Harmony
Kaupolock,Federation,Democracy,Agriculture,Low,49110,91st Intergalactic Corps
HIP 10325,Independent,Democracy,Industrial,High,13244896,HIP 10325 Democrats
Linksmine,Alliance,Corporate,Refinery,Medium,151008,Excalibur Arms and Munitions
BD+66 696,Alliance,Corporate,Industrial,High,25000702,Alliance Wolfpack Division
LTT 874,Independent,Democracy,Agriculture,Medium,3824625899,United German Commanders
Darahk,Federation,Corporate,Extraction,Low,21193,West Leeds Yacht Club
Uzumoxii,Independent,Democracy,Industrial,Medium,9703895,EXO
Regira,Empire,Feudal,Agriculture,High,2489586549,Praetorian Curiate Assembly
Na Chipini,Independent,Communism,Terraforming,Medium,221540,Citizen Party of Na Chipini
Col 285 Sector UK-E c12-29,Independent,Communism,Colony,Low,3592,Workers of Manite Labour Union
Sukuruaco,Federation,Corporate,Refinery,Medium,859033,Federal Reclamation Co
Allowa,Independent,Dictatorship,Industrial,Medium,7940952,Wolves of Jonai
Nuwach,Independent,Anarchy,Industrial,Anarchy,6038919,Mafia of Nuwach
Canopus,Federation,Corporate,Extraction,Low,5254,Exphiay Blue Transport Corp
HIP 8674,Empire,Patronage,Military,Medium,86486,HIP 8674 Empire Pact
Pencil Sector EL-Y d5,Independent,Cooperative,Terraforming,Medium,31394,Seven Stages Movement
HIP 24968,Independent,Theocracy,Industrial,Medium,26674169,Sacra Oculus
20 Ophiuchi,Independent,Cooperative,Industrial,High,23460685,Social Eleu Progressive Party
HIP 93373,Independent,Cooperative,Refinery,Low,103081,White Star Foundation
HR 404,Independent,Corporate,Industrial,High,9103276,Radius Group Inc
HIP 19408,Independent,Feudal,Colony,Medium,673520,HIP 19408 Monarchy
Rudranbarii,Independent,Cooperative,Industrial,Medium,3128933,The Buurian Protectorate
SAO 99049,Alliance,Corporate,Refinery,Low,23296,Excalibur Arms and Munitions
Endr,Federation,Confederacy,Agriculture,Low,76161,Partnership of Endr
LP 91-140,Independent,Theocracy,Refinery,Medium,108381,Pi Mensae Brotherhood
Machigga,Federation,Corporate,Industrial,Medium,9401734,Alicha Silver Galactic Ltd
Dierites,Empire,Patronage,Agriculture,Medium,430625753,Umaspi Emperor's Grace
Hayimstae,Independent,Patronage,Industrial,Low,2130909,Leviathan Scout Regiment
HIP 40527,Independent,Democracy,Extraction,Low,55151,Galactic Research Investigation Division
HIP 4878,Independent,Corporate,Colony,Low,92587,Haitchane Fortune Company
Garib,Independent,Feudal,Refinery,Medium,153323,Noblemen of Andancan
HIP 12581,Empire,Patronage,Extraction,Low,1819,Coffin Dodgers Inc.
Hoji,Empire,Patronage,Agriculture,Medium,2325489551,Lavigny's Legion
Brizo,Alliance,Democracy,Extraction,Medium,85847,Alioth Independents
Seginus,Alliance,Corporate,Agriculture,High,7375736760,Perez Ring Brewery
LTT 9821,Empire,Corporate,Refinery,Low,24765,Torval Mining Ltd
Poponne,Empire,Patronage,Refinery,Medium,524156,Wuru Empire Pact
Cosi,Independent,Democracy,Agriculture,High,4405808790,Flotta Stellare
BD+26 2723,Independent,Cooperative,Colony,Medium,43600,The Buurian Protectorate
Warla,Independent,Cooperative,Extraction,Low,43510,Unified Manikena
HERZ 13422,Federation,Corporate,High Tech,High,9922946,Olympus Trading Corp
Lang Yupi,Independent,Corporate,Industrial,Low,15760,SSL Interstellar PLC
NLTT 21440,Independent,Dictatorship,Agriculture,Medium,7564119705,Civitas Dei
Chond,Alliance,Corporate,Agriculture,Medium,6395022652,Leviathan Shipyards Corps
Morri,Independent,Corporate,Extraction,Low,42861,Potolot Inc.
Wi,Independent,Dictatorship,Industrial,High,29236809,Civitas Dei
LHS 3385,Federation,Corporate,Military,Medium,167843,Amarak Comms Partners
Niju,Independent,Corporate,Colony,Low,277076,CROSS Corp
Tehuevik,Independent,Corporate,Terraforming,Medium,150930,CROSS Corp
Belu,Independent,Democracy,Agriculture,Medium,6161814,Pixel Bandits Security Force
Xang Tzu,Independent,Corporate,Industrial,Low,1414663,Pikum Public Group
Hyades Sector AV-O b6-1,Independent,Confederacy,Refinery,Low,361446,Brazilian League of Pilots
Aiabiko,Independent,Democracy,Agriculture,High,7569725676,The Forgotten
HIP 19808,Independent,Democracy,Industrial,Low,1957011,Simbad Regime
LHS 1852,Independent,Dictatorship,Refinery,Medium,208410,The Brotherhood of Arms
Thep No Cha,Independent,Dictatorship,Industrial,Medium,10496750,Official Thep No Cha Focus
Rusasaei,Empire,Patronage,Industrial,Low,2365551,The 9th Legion
90 G. Canis Majoris,Federation,Corporate,Extraction,Low,220633,Federal Liberal Command
Sanos,Federation,Corporate,Agriculture,Medium,6087618827,Federal Liberal Command
GCRV 54903,Independent,Democracy,Extraction,Low,53055,Cobra Wing
Diabanda,Empire,Patronage,Industrial,High,19211388,Imperial Dragon Knights
HIP 101760,Federation,Corporate,High Tech,Medium,9223662,TerraLight Industries
Wolf 1241,Independent,Democracy,Extraction,Medium,2439978,Cobra Wing
Kamchata,Independent,Corporate,Industrial,Low,1884110,Omega Merchant Command
Nkana,Independent,Corporate,Refinery,Low,20084,German Space Cruisers Inc.
Herme,Independent,Corporate,High Tech,High,13098867,Night Wolves Corporation
Macu Kung,Alliance,Corporate,Military,Low,51764,Razorback Astronautics
HR 4680,Independent,Corporate,Terraforming,Low,125576,Expanders Corp
HIP 60061,Alliance,Corporate,Extraction,Low,143932,Beaver Interstellar Ltd
p Velorum,Federation,Corporate,Military,Medium,52648,Federal Reclamation Co
HIP 65921,Independent,Corporate,Colony,Medium,178200,Skyline Monopoly
Nespeleve,Empire,Corporate,Industrial,High,19325787,Nespeleve Crimson General Ltd
Hyades Sector NU-N b7-4,Independent,Corporate,Military,Low,279222,HIP 12067 Purple Allied Ind
Ekondalie,Federation,Confederacy,Agriculture,Low,9131,United Ogmiutana Confederacy
Sesmetae,Independent,Confederacy,Refinery,Low,26602,The Wolf Society
Gliese 3944,Independent,Communism,Colony,Medium,46437,United Coalition of Boonta
Amsitia,Independent,Cooperative,Agriculture,Medium,6091319418,The Winged Hussars
13 Orionis,Independent,Democracy,Agriculture,Medium,11658089503,Galileo Corporation
LHS 3756,Federation,Corporate,Military,Medium,154577,The Void Inc.
Negasta,Alliance,Anarchy,Industrial,Anarchy,9244902,Negasta Family
Amemait,Independent,Corporate,Extraction,Low,13131,HIP 37171 Major Network
Fuamne,Alliance,Cooperative,Refinery,Medium,67332,Sol's Salutis Aeternum
CD-49 3617,Empire,Patronage,Industrial,High,6481211,Royal Praetorian Guard
Ebana,Independent,Corporate,High Tech,Medium,5803886,The Syndicate
Epsilon Cygni,Independent,Democracy,Refinery,High,16103012,Canadian Space Enterprise
LP 254-26,Independent,Dictatorship,Industrial,High,18448576,Civitas Dei
Vajrapese,Empire,Corporate,Colony,Medium,97564,Julung Purple Vision Corporation
Atum,Federation,Corporate,Refinery,Medium,81688,Collective of Independent Agents
Anekaliti,Federation,Corporate,Industrial,Medium,2316834,L 119-33 United Co
L 119-33,Empire,Feudal,Refinery,Low,112692,Noblemen of LHS 475
Qahatini,Independent,Cooperative,Refinery,Low,14829,The Fuel Rats Mischief
LP 355-65,Independent,Corporate,Industrial,Medium,5208437,SIRA Incorporated
18 Lambda Piscium,Independent,Cooperative,Agriculture,Medium,884220012,Uniting 28 Omega Piscium
Heiltsu,Independent,Feudal,Extraction,Medium,89231,Heiltsu Dynasty
Promba,Independent,Democracy,Industrial,Low,2438444,Democrats of Promba
Cerno,Independent,Democracy,High Tech,Medium,12876757,Benelux Commanders
V371 Normae,Independent,Corporate,Agriculture,High,6306962728,SSL Interstellar PLC
Orgelal,Empire,Patronage,Colony,Low,71253,Booty Bay Butchers
HR 5706,Independent,Democracy,Military,Medium,216223,Radio Sidewinder Crew
Nik,Empire,Dictatorship,Terraforming,Medium,17835682,Sitakapan Expeditionary Forces
Chick Bara,Empire,Patronage,High Tech,High,38310008,Chick Bara Empire Party
Chiutl,Empire,Patronage,Industrial,Low,7864119,Yan Musu Patron's Principles
Gliese 2084,Federation,Democracy,Military,Low,665528,Liberals of 13 Lambda Crateris
Ainun,Federation,Confederacy,Extraction,Medium,73769,HIP 51228 Confederation
Orulebo,Empire,Feudal,Agriculture,Low,103406,13th Legion
Canty,Independent,Communism,High Tech,Low,84436,Communist Interstellar Union
LP 385-58,Independent,Democracy,Industrial,Low,39742,Pixel Bandits Security Force
HIP 71931,Independent,Confederacy,Extraction,Low,192401,Social HIP 71931 Partnership
HIP 71247,Independent,Democracy,Terraforming,Medium,7408117,Deus Ex Machina
Morra,Empire,Dictatorship,Agriculture,Medium,2771155832,Official Tirawongla First
Zenutet,Empire,Patronage,Industrial,Medium,3767993,Zenutet Empire Assembly
Thereila,Independent,Cooperative,Industrial,Medium,8772300,The Fuel Rats Mischief
Beta Caeli,Empire,Patronage,Industrial,High,9889913,Booty Bay Butchers
Troch,Independent,Cooperative,Extraction,Low,13954,Artemis Bow
Hodur,Independent,Anarchy,Industrial,Anarchy,1399743,Black Hand of Orion
HIP 13112,Independent,Dictatorship,Industrial,Medium,2271342,The Independent Light Wheel
Tjin,Empire,Patronage,Refinery,Medium,120399,The 9th Legion
Hurukuntak,Empire,Dictatorship,High Tech,High,18511203,IMPERIAL HONOR CORPS
Socho,Independent,Democracy,Industrial,Medium,2946720,Knights of Isarian
Patocuda,Independent,Feudal,Agriculture,Medium,6080202066,8th Dragon Squadron
Achrende,Independent,Corporate,High Tech,High,7072552,Galactic Rangers
HR 7263,Independent,Dictatorship,Terraforming,Medium,187053,Wolves of Jonai
Caris,Independent,Dictatorship,Refinery,Low,13788,Regulatory State of Yu Di Yi
G 123-49,Alliance,Democracy,Agriculture,Low,117681,Alioth Independents
STF 1774,Alliance,Corporate,Agriculture,High,6712755165,Perez Ring Brewery
Huh,Independent,Cooperative,Colony,Medium,219609,Teaka Elite Altruists Bagging Cooperative
Uluri,Independent,Democracy,Military,Medium,79408,Pixel Bandits Security Force
Mandh,Empire,Corporate,Industrial,High,768800945,Artemis Corporation
Albangait,Empire,Corporate,Industrial,Medium,3495756,The Nova Alliance
Jimara,Empire,Dictatorship,Agriculture,High,2751493692,Natural Oxossi Conservatives
Abi,Federation,Confederacy,Industrial,High,11834159,Tibis Alliance
